experiment_id,score,one_minus_nmae,avg_nmae,ficr,worst_month_score,high_generation_score,delta_score,delta_one_minus_nmae,delta_avg_nmae,delta_ficr,delta_worst_month_score,delta_high_generation_score,method,alpha_kpx_group_1,alpha_kpx_group_2,alpha_kpx_group_3,verdict,reason
baseline_w4,0.6117673564727266,0.8700286771288893,0.12997132287111068,0.3535060358165638,0.5917149198256562,0.6001969855349586,0.0,0.0,0.0,0.0,0.0,0.0,baseline,1.0,1.0,1.0,Baseline,fixed W4 baseline
A2_group_0.990_0.980_0.985,0.6054266173467507,0.8690115598710628,0.13098844012893718,0.3418416748224386,,,-0.0063407391259758805,-0.0010171172578264942,0.0010171172578264942,-0.011664360994125211,,,A2_group,0.99,0.98,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_0.990,0.6058081199244987,0.8691608266005035,0.13083917339949652,0.3424554132484938,,,-0.005959236548227942,-0.0008678505283857829,0.0008678505283858384,-0.01105062256806999,,,A2_group,0.99,0.98,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_0.995,0.6060695123353492,0.8693038794135304,0.1306961205864696,0.34283514525716813,,,-0.005697844137377395,-0.000724797715358938,0.0007247977153589102,-0.010670890559395685,,,A2_group,0.99,0.98,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.000,0.606289362870625,0.8694395510939545,0.13056044890604543,0.3431391746472953,,,-0.005477993602101661,-0.0005891260349347727,0.0005891260349347449,-0.010366861169268493,,,A2_group,0.99,0.98,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.005,0.6064761243699853,0.8695670081723269,0.1304329918276731,0.3433852405676437,,,-0.0052912321027412945,-0.000461668956562411,0.000461668956562411,-0.010120795248920122,,,A2_group,0.99,0.98,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.010,0.6068548346372378,0.8696877901531244,0.13031220984687567,0.3440218791213511,,,-0.004912521835488848,-0.0003408869757649535,0.0003408869757649813,-0.009484156695212687,,,A2_group,0.99,0.98,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.015,0.6071106895624193,0.8698018732321626,0.13019812676783735,0.344419505892676,,,-0.0046566669103073055,-0.00022680389672669055,0.0002268038967266628,-0.00908652992388781,,,A2_group,0.99,0.98,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.020,0.6071791810519948,0.8699093428155336,0.13009065718446647,0.3444490192884559,,,-0.004588175420731866,-0.00011933431335575673,0.00011933431335578448,-0.00905701652810792,,,A2_group,0.99,0.98,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.025,0.6075859598621194,0.8700090550952203,0.1299909449047797,0.3451628646290186,,,-0.004181396610607235,-1.9622033669008943e-05,1.9622033669008943e-05,-0.00834317118754524,,,A2_group,0.99,0.98,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.980_1.030,0.6077730968763018,0.8701032112805157,0.12989678871948426,0.3454429824720879,,,-0.003994259596424854,7.45341516263931e-05,-7.453415162642085e-05,-0.008063053344475934,,,A2_group,0.99,0.98,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_0.970,0.6051671087394358,0.8686128165550735,0.13138718344492656,0.34172140092379805,,,-0.0066002477332908205,-0.0014158605738158192,0.0014158605738158747,-0.011784634892765766,,,A2_group,0.99,0.985,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_0.975,0.605350633453225,0.8687826086613969,0.13121739133860313,0.34191865824505313,,,-0.00641672301950158,-0.0012460684674924227,0.0012460684674924505,-0.011587377571510682,,,A2_group,0.99,0.985,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_0.980,0.6057646776013919,0.8689443894284306,0.13105561057156945,0.3425849657743531,,,-0.006002678871334766,-0.0010842877004587637,0.0010842877004587637,-0.010921070042210712,,,A2_group,0.99,0.985,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_0.985,0.6061803013850658,0.8690995003060282,0.13090049969397177,0.34326110246410346,,,-0.005587055087660775,-0.0009291768228610886,0.0009291768228610886,-0.01024493335246035,,,A2_group,0.99,0.985,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_0.990,0.6065618039628138,0.8692487670354689,0.1307512329645311,0.3438748408901587,,,-0.005205552509912836,-0.0007799100934203773,0.0007799100934204051,-0.009631194926405129,,,A2_group,0.99,0.985,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_0.995,0.6068231963736644,0.8693918198484958,0.1306081801515042,0.34425457289883304,,,-0.004944160099062178,-0.0006368572803935324,0.0006368572803935046,-0.009251462917730768,,,A2_group,0.99,0.985,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.000,0.6070430469089401,0.8695274915289201,0.13047250847107997,0.3445586022889602,,,-0.004724309563786555,-0.000501185599969256,0.0005011855999692838,-0.008947433527603632,,,A2_group,0.99,0.985,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.005,0.6072298084083004,0.8696549486072923,0.13034505139270766,0.3448046682093086,,,-0.004537548064426189,-0.0003737285215970054,0.00037372852159697767,-0.008701367607255206,,,A2_group,0.99,0.985,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.010,0.6076085186755529,0.8697757305880898,0.13022426941191026,0.345441306763016,,,-0.004158837797173742,-0.0002529465407995479,0.0002529465407995757,-0.008064729053547826,,,A2_group,0.99,0.985,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.015,0.6078643736007344,0.869889813667128,0.13011018633287194,0.34583893353434086,,,-0.0039029828719922,-0.00013886346176128495,0.0001388634617612572,-0.007667102282222948,,,A2_group,0.99,0.985,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.020,0.6079328650903099,0.869997283250499,0.13000271674950106,0.34586844693012075,,,-0.0038344913824167604,-3.1393878390351126e-05,3.139387839037888e-05,-0.0076375888864430586,,,A2_group,0.99,0.985,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.025,0.6083396439004346,0.8700969955301857,0.12990300446981426,0.34658229227068343,,,-0.0034277125722920188,6.831840129639666e-05,-6.831840129642441e-05,-0.006923743545880379,,,A2_group,0.99,0.985,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.985_1.030,0.608526780914617,0.8701911517154812,0.12980884828451883,0.34686241011375274,,,-0.0032405755581096374,0.00016247458659190972,-0.0001624745865918542,-0.0066436257028110735,,,A2_group,0.99,0.985,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_0.970,0.6061862747570563,0.8686844462079056,0.13131555379209436,0.34368810330620697,,,-0.0055810817156702885,-0.00134423092098368,0.00134423092098368,-0.009817932510356842,,,A2_group,0.99,0.99,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_0.975,0.6063697994708456,0.868854238314229,0.13114576168577094,0.34388536062746206,,,-0.005397557001881048,-0.0011744388146602835,0.0011744388146602558,-0.009620675189101757,,,A2_group,0.99,0.99,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_0.980,0.6067838436190123,0.8690160190812627,0.13098398091873728,0.34455166815676197,,,-0.004983512853714345,-0.0010126580476266245,0.0010126580476265967,-0.008954367659801843,,,A2_group,0.99,0.99,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_0.985,0.6071994674026865,0.8691711299588605,0.13082887004113955,0.34522780484651244,,,-0.004567889070040132,-0.0008575471700288384,0.0008575471700288662,-0.00827823097005137,,,A2_group,0.99,0.99,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_0.990,0.6075809699804344,0.8693203966883011,0.1306796033116989,0.34584154327256766,,,-0.004186386492292193,-0.0007082804405882381,0.0007082804405882104,-0.007664492543996149,,,A2_group,0.99,0.99,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_0.995,0.607842362391285,0.869463449501328,0.13053655049867197,0.34622127528124197,,,-0.003924994081441646,-0.0005652276275612822,0.0005652276275612822,-0.007284760535321844,,,A2_group,0.99,0.99,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.000,0.6080622129265607,0.8695991211817522,0.1304008788182478,0.34652530467136916,,,-0.003705143546165912,-0.00042955594713711687,0.00042955594713711687,-0.006980731145194652,,,A2_group,0.99,0.99,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.005,0.608248974425921,0.8697265782601246,0.13027342173987547,0.3467713705917175,,,-0.003518382046805657,-0.0003020988687647552,0.000302098868764783,-0.006734665224846337,,,A2_group,0.99,0.99,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.010,0.6086276846931734,0.8698473602409219,0.13015263975907806,0.34740800914542486,,,-0.0031396717795532103,-0.00018131688796740875,0.000181316887967381,-0.006098026671138956,,,A2_group,0.99,0.99,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.015,0.6088835396183551,0.8699614433199603,0.13003855668003975,0.3478056359167498,,,-0.002883816854371557,-6.723380892903474e-05,6.72338089290625e-05,-0.005700399899814024,,,A2_group,0.99,0.99,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.020,0.6089520311079304,0.8700689129033311,0.12993108709666887,0.3478351493125296,,,-0.0028153253647962284,4.023577444178805e-05,-4.023577444181581e-05,-0.005670886504034189,,,A2_group,0.99,0.99,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.025,0.6093588099180551,0.870168625183018,0.12983137481698206,0.34854899465309236,,,-0.002408546554671487,0.00013994805412864686,-0.0001399480541286191,-0.004957041163471454,,,A2_group,0.99,0.99,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.990_1.030,0.6095459469322375,0.8702627813683134,0.12973721863168663,0.3488291124961617,,,-0.0022214095404891054,0.0002341042394240489,-0.0002341042394240489,-0.004676923320402093,,,A2_group,0.99,0.99,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_0.970,0.606888754987084,0.8687370693943628,0.13126293060563718,0.3450404405798051,,,-0.004878601485642675,-0.0012916077345265231,0.0012916077345264954,-0.008465595236758716,,,A2_group,0.99,0.995,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_0.975,0.6070722797008733,0.8689068615006863,0.13109313849931373,0.34523769790106024,,,-0.004695076771853324,-0.0011218156282030156,0.0011218156282030434,-0.008268337915503576,,,A2_group,0.99,0.995,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_0.980,0.60748632384904,0.86906864226772,0.13093135773228007,0.34590400543036015,,,-0.00428103262368662,-0.0009600348611693565,0.0009600348611693843,-0.007602030386203662,,,A2_group,0.99,0.995,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_0.985,0.6079019476327141,0.8692237531453176,0.13077624685468237,0.3465801421201105,,,-0.0038654088400125186,-0.0008049239835716815,0.0008049239835716815,-0.0069258936964533,,,A2_group,0.99,0.995,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_0.990,0.608283450210462,0.8693730198747582,0.1306269801252417,0.3471938805461658,,,-0.00348390626226458,-0.0006556572541310812,0.0006556572541310257,-0.006312155270398023,,,A2_group,0.99,0.995,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_0.995,0.6085448426213127,0.8695160726877852,0.13048392731221478,0.3475736125548401,,,-0.0032225138514139218,-0.0005126044411041253,0.0005126044411040975,-0.005932423261723718,,,A2_group,0.99,0.995,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.000,0.6087646931565883,0.8696517443682094,0.13034825563179062,0.34787764194496723,,,-0.0030026633161382987,-0.00037693276067995996,0.0003769327606799322,-0.005628393871596582,,,A2_group,0.99,0.995,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.005,0.6089514546559487,0.8697792014465817,0.13022079855341828,0.34812370786531566,,,-0.0028159018167779326,-0.0002494756823075983,0.0002494756823075983,-0.005382327951248156,,,A2_group,0.99,0.995,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.010,0.6093301649232011,0.8698999834273792,0.13010001657262085,0.34876034641902304,,,-0.002437191549525486,-0.0001286937015101408,0.00012869370151016857,-0.0047456893975407755,,,A2_group,0.99,0.995,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.015,0.6095860198483827,0.8700140665064174,0.12998593349358253,0.34915797319034797,,,-0.0021813366243439436,-1.4610622471877832e-05,1.4610622471850077e-05,-0.004348062626215843,,,A2_group,0.99,0.995,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.020,0.6096545113379581,0.8701215360897884,0.12987846391021166,0.3491874865861278,,,-0.002112845134768504,9.285896089905599e-05,-9.285896089902823e-05,-0.0043185492304360085,,,A2_group,0.99,0.995,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.025,0.6100612901480829,0.8702212483694751,0.12977875163052488,0.34990133192669054,,,-0.0017060663246437624,0.00019257124058580377,-0.00019257124058580377,-0.003604703889873273,,,A2_group,0.99,0.995,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_0.995_1.030,0.6102484271622651,0.8703154045547705,0.12968459544522945,0.3501814497697598,,,-0.001518929310461492,0.0002867274258812058,-0.00028672742588123357,-0.0033245860468040234,,,A2_group,0.99,0.995,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_1.000_0.970,0.6076096341601372,0.86877362210687,0.13122637789312994,0.3464456462134044,,,-0.004157722312589374,-0.0012550550220192802,0.0012550550220192525,-0.0070603896031594116,,,A2_group,0.99,1.0,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_1.000_0.975,0.6077931588739265,0.8689434142131935,0.13105658578680648,0.3466429035346595,,,-0.003974197598800133,-0.0010852629156957727,0.0010852629156958005,-0.006863132281904327,,,A2_group,0.99,1.0,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_1.000_0.980,0.6082072030220933,0.8691051949802272,0.13089480501977283,0.34730921106395946,,,-0.003560153450633319,-0.0009234821486621136,0.0009234821486621414,-0.006196824752604357,,,A2_group,0.99,1.0,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_1.000_0.985,0.6086228268057674,0.8692603058578249,0.13073969414217512,0.3479853477537098,,,-0.003144529666959217,-0.0007683712710644386,0.0007683712710644386,-0.005520688062853996,,,A2_group,0.99,1.0,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_0.990_1.000_0.990,0.6090043293835153,0.8694095725872656,0.13059042741273444,0.34859908617976504,,,-0.0027630270892112785,-0.0006191045416237273,0.0006191045416237551,-0.004906949636798774,,,A2_group,0.99,1.0,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
